start,end,video,utterance,state,transcript,translation
69.1874375,107.0958125,train_019,utterance_004,train, Bu da benim için bayağı bir unutmak zor bu ya Ne oldu kötü ha Ne oldu bir ihtiyar yaşlı bir amca Elini yüzüne koymuş düşünüyor düzgün üzüntülü bir ağrı var gibi kafasını Öyleymiş duruyor kötü bir hattınızı anlatır mısınız trafik kazası benim için kötü hatıralarından birisi oldu arabada hava yastığı patlayınca Ben arabayı yeniyazı Duman çıktı o da benim için çok kötü bir ara oldu arabadan apar topar Kendimi dışarı zor,It &#39;s hard for me to forget It&#39; s been so bad What an old elderly uncle puts Elini in his face Thinking he has a sadly painful sorrow He &#39;s got his head Stuck in a bad line Are you one of the worst memories for me I was new in the car I came out of smoke It was a very bad break for me It was so hard to get out of the car myself
107.3958125,125.0883125,train_019,utterance_005,train, 1'den 30'a kadının sayar mısınız 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Are you a woman from 1 to 30 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
125.3883125,139.7009375,train_019,utterance_006,train, 1'den 30'a kadar hızlı bir şekilde sayar mısınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Are you a quick one from 1 to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
140.0009375,144.67237500000005,train_019,utterance_007,train, verecek olan sayfadaki resmi anlatır mısınız size neler düşündürmektedir değil,will tell you the picture on the page that will give you what is not what makes you think
144.972375,168.96200000000005,train_019,utterance_008,train, mutlu bir aile Hepsi Bir aradalar yapmışlar uyuyor var Çok güzel bir şekilde yaptıkları yüzünden uyurken bile çok tebessüm ediyorlar aynı zamanda bir tane tavuk var çok mutlu bir aile tablosu veriyorum bu kadar,a happy family All they have done together They are asleep They smile when they are asleep because of what they do very well I have a chicken at the same time I have a very happy family table
169.262,187.430625,train_019,utterance_009,train, yaşamımızdaki en güzel Hatırınızı anlatır mısınız yaşamındaki en güzel hatırlat çocuklarımı Dünyaya gelmesi onları dünyaya gelince çok sevindim Benim de artık bu çocuğu oldu ben de baba oldu çok seviyorum Şu anda da olduğum için çok seviniyorum,you will tell the most beautiful memories of our lives are the most beautiful reminders in your life my children come to the world when they come to the world I am so glad that I am now this child and I am a father too I am very glad that I am now
187.730625,191.4,train_019,utterance_010,train, teşekkürler,Thank you
0.0,6.271,train_101,utterance_001,train, okuyamıyorum o kadar,i can not read that much
6.5710000000000015,10.938875,train_101,utterance_002,train, Eda burada iyileşmek için buradayız,Here we are here to heal
11.238875,23.9025,train_101,utterance_003,train, tedavi oğlum bir an önce evime gidip evinde uyuyup rahatça Çocuğuma bakmak eşimle kahvaltı etmek istiyorum onu çok özledim evimi çok özledim gözümde tutuyorum çok hasretim ya,my son treated as soon as possible to go home and sleep at home and comfortably look at my child I want to have breakfast with my wife I missed it so much I missed the house very much
24.2025,26.057625,train_101,utterance_004,train, , 
26.357625,35.5526875,train_101,utterance_005,train, abla hatırlamak bile istemiyorum çok düşünmek istemiyorum hiçbir şey Biz sandalye sandalye Tepesinde Bir artık uyuyabilecek kulağıma geldim düşünceler yerde olabilir,do not even want to remember the sister Nothing we do not want to think Nothing on the chair on the chair We can sleep anywhere now
35.8526875,38.265625,train_101,utterance_006,train, , 
38.565625,54.3911875,train_101,utterance_007,train, kötü hatıra Şeyda İşte o medyada medyada böyle sanki sanki çocuğum hep yanlış şimdi bir isteğim vardı sanki bütün işkembenin dağılmış gibiydi böyle,bad memory It is in the media in the media It seems as though my child is always wrong now I had a desire as if all the work was scattered like this
54.6911875,56.9365,train_101,utterance_008,train, , 
57.2365,59.143375,train_101,utterance_009,train, , 
59.443375,83.461625,train_101,utterance_010,train, geri vereceğim sesli 5 6 7 8 9 10 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 29 30,I will give back the voice 5 6 7 8 9 10 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 29 30
83.761625,99.3601875,train_101,utterance_011,train, hızlı sayım 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,fast count 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
99.6601875,124.0440625,train_101,utterance_012,train, mutlu bir aile görüyorum burada Evet köye köye ve çok güzel bir ev böyle Çoluk çocuk ailecek bir yatakta şemsiyenin altında takipçi toplanmış gibi bir tane tavuk girmiş olduğu görüyorum şurada sanki bir kapı açıldı Bak şurada göremiyor pek fazla bir şey var orada ya da karanlık bir yer bir yerde altında bilemiyorum,I see a happy family here Yes a keeper and a very nice house Such a kid is a family on a bed in a family bed under the umbrella of the followers gathered as I see a chicken entered I see there is a door open Look there is not much there or there is a dark place I do not know the place under
124.3440625,127.8978125,train_101,utterance_013,train, , 
128.1978125,177.097375,train_101,utterance_014,train, ne kadar o kadar memnun oldum ki anlatamam beni dünyada en çok memnun eden erkeklerden bir tanesi de tanışacağım için internete bağlantı kurduğum için de babam bana annem o bizlere bana aldıkları için çok çok teşekkür ederim herkese çok çok minnettarım yani çalmadı internette tanışmak güzel güzel bir hatıra güzel bir hatıra evde en son şeyde Eyüp Sultan'da şarkı söylediğini hatırlıyorum şey deme hatırlat bana resmini çektiğimi hatırlıyorum ona onunla tanışmak çok güzel bir şey de çok anlamlı geldi bana Ben hayatımın anlamı O benim için Ben bu adamın dedim ama o kadar,I am so glad that I can not tell me one of the most pleased men in the world I would like to meet with you for connecting to the internete also my father thank you so much for my mother and me that they took me to me so very grateful I did not steal so nice to meet on the internet nice memories beautiful I remember that you were singing in the last thing in a souvenir house Eyüp Sultan remind me remind me to take my picture I remember it very nice to meet with me It made sense to me that I meant for my life It was for me I said this man but it is so
177.397375,177.888,train_101,utterance_015,train, , 
0.0,11.753625,test_010,utterance_001,test, bu çalışmaya katılmayı kabul ettiğiniz için teşekkür ederiz Ben de teşekkür ederim Lütfen sayfada size verilecek görevleri tamamladıktan sonra Boşluk Boşluk tuşuna basınız,Thank you for agreeing to participate in this work I thank you Please press the Spacebar key after completing the tasks that will be given to you on the page
12.053625,16.3965625,test_010,utterance_002,test, buraya neden geldiniz anlatırmısınız manik atak geçirdim için geldim,why did you come here to tell me you had a manic episode
16.6965625,21.7259375,test_010,utterance_003,test, gelecek olan sayfadaki resmi anlatır mısınız size neler düşündüğünü ve hissetti,will you tell the picture on the next page what you think and feel
22.0259375,25.7669375,test_010,utterance_004,test, üzüntülü bir amca tek başına kalmış,a sad old uncle is alone
26.0669375,29.658125,test_010,utterance_005,test, kötü bir hal hatır anınızı anlatır mısınız yok,you do not have a bad case
29.958125,44.0433125,test_010,utterance_006,test, 1'den 30'a kadar sayar mısınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Are you a number from 1 to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
44.3433125,55.3955625,test_010,utterance_007,test, 1'den 30'a kadar hızlı bir şekilde ses 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,Sound from 1 to 30 fast 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
55.6955625,60.1810625,test_010,utterance_008,test, gelecek olan sayfadaki resmi anlatır mısınız size neler düşündüğünü ve hissetti,will you tell the picture on the next page what you think and feel
60.4810625,62.60437500000001,test_010,utterance_009,test, mutlu aile tablosu,happy family table
62.904375,68.38606250000001,test_010,utterance_010,test, yaşamımızdaki en güzel Hatırınızı anlatır mısınız oğlumun doğuşu,will you tell us the most beautiful memories of our lives the birth of my son
68.6860625,72.84,test_010,utterance_011,test, Teşekkürler Ben teşekkür ederim,Thank you I thank you
0.0,4.843375,train_049,utterance_001,train, , 
5.143375,18.960375,train_049,utterance_002,train, Annemle babam küçük bir tartışma olmuştu onlara Eskiden dedim ama bu son şey bardağı taşıran son damla oldu Ondan dolayı buraya geldi,"My mom and dad had a little controversy to them I used to say, but this last thing was the last drop of juice"
19.260375,21.794625,train_049,utterance_003,train, gelecek olan ürünler,future products
22.094625,28.4455625,train_049,utterance_004,train, ünlü ressam Van Gogh'un major Depresyonda olduğunun göstergesi,a demonstration that the famous painter Van Gogh is in major depression
28.7455625,49.326125,train_049,utterance_005,train, kötü bağlantılarınızı anlatır mısınız Bakırköy'de 19 gün yattım hadi yazalım ilacı önerir mehdi ve ayaklarım kasıldı İntiharı bile düşünmüştüm ama şu anda kendimi daha iyi hissediyorum çünkü Diyardan kasılmaları ayak kasılmasına engelliyor kas kasılmasını,Do you tell me about your bad connections 19 days in Bakırköy Let &#39;s write a pilgrimage suggests mehdi and my feet contracted I even thought of suicide but now I feel better because of the contractions in the heart to prevent the contraction of the foot muscle contraction
49.626125,66.51875,train_049,utterance_006,train, 1'den 30'a kadar sayar mısınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Are you a number from 1 to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
66.81875,79.1050625,train_049,utterance_007,train, hızlı bir şekilde 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,quickly 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
79.4050625,81.10525,train_049,utterance_008,train, , 
81.40525,97.07625,train_049,utterance_009,train, mutlu bir aile tablosu Arada sevgi bağı var güçlü bir bağ var aileme,a happy family chart There is a strong bond between the love affair There is a retirement
97.37625,111.88525,train_049,utterance_010,train, arkadaşa doğum günü hediyesi aramıştı komik video çok Gümüşlük eğlenmiştik şaka yapmak adına güzel bağlama oydu,friend&#39;s birthday gift funny video very gumusluk had fun
112.18525,114.984,train_049,utterance_011,train, teşekkürler,Thank you
0.0,12.1246875,train_030,utterance_001,train, teşekkür ederim bu çalışmayı kabul ettiğin için teşekkür ederim,thank you for accepting this study
12.4246875,22.4945625,train_030,utterance_002,train, Buraya geldiğinde anlatırım senin için çok hızlı koşuyordum çok çabuk konuşuyordum kendini susturamıyorum beynime demiyorum artık,When you get here I tell you I&#39;m running too fast for you I&#39;m talking too fast I can not stop myself
22.7945625,29.6395625,train_030,utterance_003,train, gelecek olan saldırı girişimi anlatır mısınız Sizi size neler düşünürdün hissettirdi,Will you tell me about the next attack attempt?
29.9395625,46.7168125,train_030,utterance_004,train, beni düşünen bir adam yıkılmış bir adam sobanın başında kar olan bir adam sanki sanki böyle üzüntüden bir insan yüzünü kapatmış gözünü kapatmış bu Tamam utangaç insan,a man who thinks of me A broken man A man with a snow at the head of his head It is as if a man with such sadness has closed his face and closed his eyes This is a shy man
47.0168125,60.4618125,train_030,utterance_005,train, biraz anlatır mısınız futbol oynamak istiyorum çocukken Amatör olarak yazmak istedim Ama babam izin verdi,I want to play soccer I want to write as an amateur But my father allowed me
60.7618125,74.235375,train_030,utterance_006,train, bir açar mısınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,Are you a lover? 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28
74.535375,83.8318125,train_030,utterance_007,train, , 
